registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
41.39999961853027,462,49.69999980926514,260,37.80000019073486,0
42.90000009536743,465,47.700000286102295,260,50.299999713897705,0
61.5,465,51.90000009536743,260,37.59999990463257,0
41.799999713897705,463,45.59999990463257,260,38,0
41.59999990463257,467,46.59999990463257,260,39.40000009536743,0
41.90000009536743,465,46.69999980926514,260,37.80000019073486,0
42.30000019073486,459,45.69999980926514,260,38,0
41.09999990463257,459,45.299999713897705,260,37.5,0
43.09999990463257,458,45.59999990463257,260,38.59999990463257,0
41,461,46,260,38.5,0
42.09999990463257,456,46.90000009536743,260,39.700000286102295,0
44.30000019073486,467,46.80000019073486,260,42.59999990463257,0
41.30000019073486,460,46,260,42.19999980926514,0
41.700000286102295,457,52.69999980926514,260,38,0
42.90000009536743,458,46.30000019073486,260,38.59999990463257,0
41.799999713897705,473,48,260,41.80000019073486,0
43.700000286102295,469,51.69999980926514,260,39.59999990463257,0
44.09999990463257,464,49.10000038146973,260,45.5,0
45.40000009536743,467,48.59999990463257,260,39.799999713897705,0
44.40000009536743,464,47.59999990463257,260,38.90000009536743,0
42.80000019073486,459,47.30000019073486,260,40,0
42.09999990463257,466,50.30000019073486,260,38.69999980926514,0
43.700000286102295,462,47.5,260,37.60000038146973,0
43.40000009536743,465,48,260,43.39999961853027,0
49,466,50.200000286102295,260,45,0
47.90000009536743,463,48.59999990463257,260,42.69999980926514,0
42.90000009536743,468,47,260,37.80000019073486,0
42,456,49.80000019073486,260,39.5,0
41.40000009536743,468,47.30000019073486,260,39.40000009536743,0
42.5,464,46.90000009536743,260,38.59999990463257,0
41.19999980926514,455,45.60000038146973,260,42.5,0
43.59999990463257,460,55.200000286102295,260,40.30000019073486,0
44.299999713897705,463,47.799999713897705,260,40.69999980926514,0
41.799999713897705,463,46.89999961853027,260,45.59999990463257,0
44.799999713897705,463,50.09999990463257,260,38.30000019073486,0
43.80000019073486,466,47.60000038146973,260,39.59999990463257,0
43.5,466,48.59999990463257,260,37.80000019073486,0
42.19999980926514,459,48,260,39.59999990463257,0
43.19999980926514,459,47.5,260,39.5,0
42.799999713897705,460,47.299999713897705,260,37.299999713897705,0
41.09999990463257,466,47.09999990463257,260,37.80000019073486,0
40.59999990463257,459,47,260,38.09999990463257,0
44.19999980926514,460,47.90000009536743,260,40.5,0
42.59999990463257,460,49.09999990463257,260,37.80000019073486,0
43.200000286102295,463,46.69999980926514,260,39.5,0
43.5,460,51.799999713897705,260,41.700000286102295,0
45.69999980926514,463,46.39999961853027,260,38,0
53.5,464,60.30000019073486,260,41.90000009536743,0
43.60000038146973,466,67.30000019073486,260,47.30000019073486,0
53.799999713897705,462,52.69999980926514,260,48.200000286102295,0
43.09999990463257,464,50.59999990463257,260,43.09999990463257,0
45.09999990463257,461,49,260,38,0
40.90000009536743,465,53.40000009536743,260,37.700000286102295,0
40.80000019073486,470,45.59999990463257,260,37.69999980926514,0
41.10000038146973,460,45.19999980926514,260,37.299999713897705,0
40.700000286102295,459,45.09999990463257,260,37.5,0
42,466,45.69999980926514,260,37.59999990463257,0
