registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
41,466,46.09999990463257,260,37.5,0
40.69999980926514,468,45.200000286102295,260,37.60000038146973,0
41,466,45.90000009536743,260,37.700000286102295,0
41.80000019073486,461,46.5,260,42.10000038146973,0
43,467,50.30000019073486,260,37.90000009536743,0
41,460,45.59999990463257,260,39.30000019073486,0
40.89999961853027,458,45.59999990463257,260,41.200000286102295,0
49.5,460,55.40000009536743,260,42.40000009536743,0
44.5,469,48.59999990463257,260,38.40000009536743,0
42.90000009536743,458,50,260,38.19999980926514,0
42,467,47.69999980926514,260,40.5,0
47.5,465,60,260,41.09999990463257,0
45.90000009536743,473,47.09999990463257,260,40.200000286102295,0
41.69999980926514,470,53.60000038146973,260,47.69999980926514,0
41.799999713897705,465,47.89999961853027,260,40.299999713897705,0
43.09999990463257,456,47.700000286102295,260,38.59999990463257,0
46.200000286102295,466,49.200000286102295,260,38.90000009536743,0
43.69999980926514,459,48.69999980926514,260,46.90000009536743,0
52,463,54.90000009536743,260,40.59999990463257,0
49.09999990463257,470,49.69999980926514,260,40.09999990463257,0
46.69999980926514,457,55.799999713897705,260,38,0
42.700000286102295,464,47.19999980926514,260,41.799999713897705,0
49,464,48.69999980926514,260,40,0
42.80000019073486,471,48.60000038146973,260,39.09999990463257,0
42.10000038146973,466,48.59999990463257,260,38.5,0
44.5,468,57.09999990463257,260,43.69999980926514,0
45.59999990463257,467,52.39999961853027,260,48.09999990463257,0
42.30000019073486,467,47.69999980926514,260,44.59999990463257,0
49.09999990463257,464,57.19999980926514,260,43.60000038146973,0
47.09999990463257,466,51.30000019073486,260,40.90000009536743,0
47.200000286102295,458,51.799999713897705,260,43.89999961853027,0
42.19999980926514,474,47.5,260,39.799999713897705,0
47.09999990463257,463,55.80000019073486,260,42.10000038146973,0
42.40000009536743,461,55.40000009536743,260,39.80000019073486,0
46.89999961853027,456,53.59999990463257,260,41.700000286102295,0
48.90000009536743,467,55.09999990463257,260,41,0
42.59999990463257,469,49,260,39.69999980926514,0
41,468,46.19999980926514,260,38.200000286102295,0
41.200000286102295,460,46.799999713897705,260,37.89999961853027,0
41.90000009536743,459,45.30000019073486,260,37.5,0
40.700000286102295,458,45.5,260,37.30000019073486,0
40.40000009536743,460,45.200000286102295,260,37.40000009536743,0
40.90000009536743,466,45.5,260,37.30000019073486,0
40.40000009536743,462,45.5,260,37,0
40.90000009536743,459,46.09999990463257,260,37.89999961853027,0
40.60000038146973,466,45.59999990463257,260,37.60000038146973,0
40.799999713897705,470,47.299999713897705,260,37.5,0
40.5,461,45.80000019073486,260,40.40000009536743,0
40.59999990463257,464,45.59999990463257,260,37.30000019073486,0
40.40000009536743,458,45.30000019073486,260,37.5,0
40.5,465,47.30000019073486,260,37.69999980926514,0
40.89999961853027,464,45.09999990463257,260,37.80000019073486,0
40.80000019073486,466,46.80000019073486,260,37.299999713897705,0
40.59999990463257,463,54.19999980926514,260,61.799999713897705,0
73.59999990463257,458,76.39999961853027,260,49.09999990463257,0
45.30000019073486,466,84.7000002861023,260,40.799999713897705,0
42.30000019073486,458,48.69999980926514,260,39.90000009536743,0
45.69999980926514,464,49.89999961853027,260,41.59999990463257,0
41.5,463,45.700000286102295,260,38.59999990463257,0
40.59999990463257,462,46.40000009536743,260,38.69999980926514,0
45.299999713897705,458,45.60000038146973,260,37.5,0
41.19999980926514,463,45.10000038146973,260,37.299999713897705,0
40.700000286102295,462,45.200000286102295,260,40.80000019073486,0
51.5,465,50.09999990463257,260,41.5,0
44.69999980926514,462,45.40000009536743,260,38,0
43.30000019073486,462,48.80000019073486,260,40,0
41.60000038146973,460,49.5,260,39.5,0
45.19999980926514,472,47.60000038146973,260,39.59999990463257,0
44,463,49.90000009536743,260,38.59999990463257,0
41.39999961853027,464,46.59999990463257,260,38.09999990463257,0
41.5,463,45.799999713897705,260,40.200000286102295,0
49.40000009536743,466,47.80000019073486,260,40.90000009536743,0
40.700000286102295,459,50.09999990463257,260,39.19999980926514,0
43.80000019073486,457,46.90000009536743,260,38.200000286102295,0
42.90000009536743,465,49.30000019073486,260,38.5,0
41.69999980926514,459,46.90000009536743,260,38,0
45,467,58.19999980926514,260,43.700000286102295,0
49.09999990463257,458,68,260,42.09999990463257,0
55.299999713897705,464,49.09999990463257,260,41.09999990463257,0
44.09999990463257,457,48.69999980926514,260,38.5,0
46.59999990463257,467,50.200000286102295,260,38.09999990463257,0
42.30000019073486,457,46.5,260,37.90000009536743,0
46.69999980926514,467,54,260,48.39999961853027,0
52.40000009536743,470,58.69999980926514,260,42.59999990463257,0
62.69999980926514,457,79.60000038146973,260,39.5,0
44.19999980926514,458,49.59999990463257,260,41.5,0
41.200000286102295,465,49.40000009536743,260,40,0
44.09999990463257,463,46.80000019073486,260,43.299999713897705,0
42.40000009536743,465,48.200000286102295,260,37.19999980926514,0
40.5,467,48.799999713897705,260,37.30000019073486,0
41.69999980926514,467,46.09999990463257,260,37.59999990463257,0
