participate,participate_size,confirm,confirm_size,reward,reward_size
1334.2999997138977,9111,834.5,474,30.40000009536743,864
1338.9000000953674,9111,787.1000003814697,474,31,864
743.6000003814697,6500,519.9000000953674,474,27.700000286102295,864
630.1999998092651,5673,471.59999990463257,474,25.59999990463257,864
2071.7000002861023,10895,1026,474,26.399999618530273,864
635.2999997138977,5673,467.2999997138977,474,31.299999713897705,864
699.1000003814697,5673,447.59999990463257,474,25.799999713897705,864
614,5673,487.59999990463257,474,24.800000190734863,864
598.0999999046326,5673,439.2999997138977,474,25.09999990463257,864
620,5673,445,474,25.199999809265137,864
1043.7999997138977,7457,623.2999997138977,474,24.600000381469727,864
663.9000000953674,6500,477.2000002861023,474,24.800000190734863,864
1037.5999999046326,7457,619.6999998092651,474,25.59999990463257,864
621.0999999046326,5673,441.5,474,25.800000190734863,864
1052.5,7587,627.1999998092651,474,25,864
606.7999997138977,5673,451,474,25.5,864
618.1999998092651,5673,446.40000009536743,474,25.700000286102295,864
627.5,5673,449.80000019073486,474,25.300000190734863,864
2267.2000002861023,13506,1200,474,44.80000019073486,864
1155.9000000953674,7457,634.7000002861023,474,25,864
1242.7000002861023,9938,802,474,26.199999809265137,864
608.9000000953674,5673,449,474,25.5,864
652.3000001907349,5673,454.09999990463257,474,24.899999618530273,864
595.8000001907349,5673,435.69999980926514,474,25.199999809265137,864
594.8999996185303,5673,441.59999990463257,474,24.799999713897705,864
594.5999999046326,5673,436.30000019073486,474,24.90000009536743,864
1032.9000000953674,7457,623.0999999046326,474,25,864
1099.9000000953674,8284,666.5,474,26,864
601.8000001907349,5673,473.90000009536743,474,25.90000009536743,864
617,5673,486.5,474,25.399999618530273,864
607.0999999046326,5673,446.09999990463257,474,25.90000009536743,864
631,5673,439.19999980926514,474,25.100000381469727,864
609.5,5673,434.1000003814697,474,24.699999809265137,864
1200.5999999046326,9501,816.0999999046326,474,25.90000009536743,864
605.1000003814697,5673,444.7000002861023,474,24.5,864
594.8000001907349,5673,436.2000002861023,474,24.800000190734863,864
598.6999998092651,5673,457.40000009536743,474,25.5,864
590.9000000953674,5673,437.7000002861023,474,25.40000009536743,864
1208.7999997138977,9631,744.7999997138977,474,27.800000190734863,864
1134.5999999046326,8284,689.2999997138977,474,25.399999618530273,864
602.5,5673,559.6999998092651,474,27.700000286102295,864
1107.4000000953674,7457,647.5999999046326,474,24.90000009536743,864
608.9000000953674,5673,463.19999980926514,474,25.399999618530273,864
626.4000000953674,5673,471.69999980926514,474,24.59999990463257,864
2273.9000000953674,14593,1208.8000001907349,474,24.800000190734863,864
1050.0999999046326,7587,629.8000001907349,474,24.699999809265137,864
609.0999999046326,5673,442.7000002861023,474,24.90000009536743,864
2074.5999999046326,12809,1108.3000001907349,474,25.09999990463257,864
637.4000000953674,5673,437.59999990463257,474,25.09999990463257,864
1101.5999999046326,8284,662.2000002861023,474,26.5,864
606.0999999046326,5673,441.80000019073486,474,25,864
1105.0999999046326,8284,665.8000001907349,474,24.800000190734863,864
601.9000000953674,5673,440.19999980926514,474,24.799999713897705,864
599.6000003814697,5673,442.30000019073486,474,24.699999809265137,864
1905.1999998092651,10895,1141.0999999046326,474,31.600000381469727,864
676.6999998092651,6500,477.80000019073486,474,24.700000286102295,864
619.2000002861023,5673,436.7000002861023,474,24.90000009536743,864
605.9000000953674,5673,440.90000009536743,474,24.5,864
600.2999997138977,5673,439.2999997138977,474,26,864
597.1999998092651,5673,447.09999990463257,474,24.90000009536743,864
601.4000000953674,5673,470.69999980926514,474,26.800000190734863,864
601.0999999046326,5673,442.59999990463257,474,24.600000381469727,864
599.4000000953674,5673,437.7000002861023,474,26.40000009536743,864
609.4000000953674,5673,443.40000009536743,474,24.600000381469727,864
600.9000000953674,5673,443.69999980926514,474,24.90000009536743,864
599.5999999046326,5673,438.7999997138977,474,24.699999809265137,864
1051.8000001907349,7587,644.4000000953674,474,24.399999618530273,864
593.9000000953674,5673,436.30000019073486,474,25.300000190734863,864
595.8999996185303,5673,440.69999980926514,474,24.59999990463257,864
600.0999999046326,5673,439.40000009536743,474,24.700000286102295,864
665.1999998092651,6500,479.80000019073486,474,25.40000009536743,864
597.7000002861023,5673,441.7000002861023,474,24.90000009536743,864
624.7999997138977,5673,434.5,474,24.5,864
604.9000000953674,5673,432.80000019073486,474,24.90000009536743,864
1887.5999999046326,10895,985.5,474,24.700000286102295,864
596.7999997138977,5673,432.09999990463257,474,24.59999990463257,864
598.1000003814697,5673,439.90000009536743,474,25.09999990463257,864
665.8000001907349,6500,483.5,474,24.799999713897705,864
606.0999999046326,5673,439,474,24.90000009536743,864
593.7999997138977,5673,483.7999997138977,474,24.799999713897705,864
1095.5,8284,677.6999998092651,474,26.59999990463257,864
1226.6999998092651,9631,764.5,474,43.5,864
784.6000003814697,5673,544,474,26.200000286102295,864
600,5673,438.90000009536743,474,24.600000381469727,864
600,5673,456.2000002861023,474,24.5,864
1224.3000001907349,9938,755.9000000953674,474,24.90000009536743,864
712.9000000953674,6500,481,474,24.799999713897705,864
601,5673,434.5,474,24.700000286102295,864
661.5,6500,475.90000009536743,474,24.5,864
633.2999997138977,5673,465.19999980926514,474,36.39999961853027,864
599.5,5673,445.7999997138977,474,24.699999809265137,864
1066.5,7587,636,474,24.799999713897705,864
596,5673,445.5,474,24.800000190734863,864
601.1999998092651,5673,437.40000009536743,474,24.90000009536743,864
1260.1999998092651,9761,737.6999998092651,474,24.699999809265137,864
660.3000001907349,6500,480.7000002861023,474,24.699999809265137,864
2042.7999997138977,12809,1083.4000000953674,474,24.59999990463257,864
1214.4000000953674,9761,741.8999996185303,474,24.699999809265137,864
602.5,5673,438,474,24.300000190734863,864
597.9000000953674,5673,440.7000002861023,474,24.90000009536743,864
759.6000003814697,7020,501,474,26.299999713897705,864
1049.7999997138977,7587,635,474,24.800000190734863,864
606.1999998092651,5673,437.19999980926514,474,25.40000009536743,864
600.2000002861023,5673,443.5,474,24.600000381469727,864
1050.8000001907349,7587,641.2000002861023,474,25.09999990463257,864
1094.9000000953674,7457,628,474,24.59999990463257,864
595.4000000953674,5673,436.1000003814697,474,25.09999990463257,864
595,5673,481,474,24.59999990463257,864
600.3000001907349,5673,433.8999996185303,474,24.59999990463257,864
597.3000001907349,5673,435.59999990463257,474,25.09999990463257,864
597.0999999046326,5673,436.8999996185303,474,24.5,864
596.0999999046326,5673,437.19999980926514,474,24.90000009536743,864
599,5673,442.1000003814697,474,31.299999713897705,864
614.3000001907349,5673,456.19999980926514,474,24.699999809265137,864
678.7000002861023,6500,484.5,474,25.199999809265137,864
597.0999999046326,5673,435.3999996185303,474,24.799999713897705,864
1064.0999999046326,7457,619,474,24.59999990463257,864
610.9000000953674,5673,440,474,24.90000009536743,864
601.5999999046326,5673,432.69999980926514,474,26.40000009536743,864
602.1999998092651,5673,436.30000019073486,474,24.700000286102295,864
