participate,participate_size,confirm,confirm_size,reward,reward_size
28373.200000286102,173392,13669.599999904633,471,22.59999990463257,796
28373.5,173392,13853.799999713898,471,23.09999990463257,796
28309,173392,13707.5,471,23.199999809265137,796
28523.099999904633,173392,13644,471,22.699999809265137,796
28284.099999904633,173392,13795.700000286102,471,23.199999809265137,796
28325.300000190735,173392,13754.200000286102,471,22.699999809265137,796
28284.5,173392,13708.199999809265,471,22.800000190734863,796
28320.099999904633,173392,13833.60000038147,471,22.59999990463257,796
28534.799999713898,173392,13655.299999713898,471,22.700000286102295,796
28355.599999904633,173392,13687.300000190735,471,22.799999713897705,796
28303.599999904633,173392,13779.700000286102,471,23,796
28233.199999809265,173392,13729.299999713898,471,22.799999713897705,796
28222.299999713898,173392,13687.5,471,22.800000190734863,796
28301.700000286102,173392,13644.400000095367,471,23,796
28300.599999904633,173392,13774.800000190735,471,23.40000009536743,796
28412.5,173392,13732.599999904633,471,22.700000286102295,796
28285.599999904633,173392,13670.39999961853,471,22.59999990463257,796
28344.299999713898,173392,13772.200000286102,471,23,796
28269.400000095367,173392,13708.800000190735,471,22.800000190734863,796
28312.599999904633,173392,13792,471,22.90000009536743,796
28434.599999904633,173392,13745.199999809265,471,22.799999713897705,796
28259.200000286102,173392,13738.60000038147,471,22.800000190734863,796
28429.200000286102,173392,13650.599999904633,471,23,796
28381.699999809265,173392,13726.60000038147,471,23.399999618530273,796
28467.5,173392,13877.60000038147,471,23.300000190734863,796
28415.5,173392,13764.900000095367,471,23,796
28384.200000286102,173392,13782.400000095367,471,22.800000190734863,796
28418.099999904633,173392,13722,471,22.699999809265137,796
28420.60000038147,173392,13762.400000095367,471,22.90000009536743,796
28613.699999809265,173392,13740.199999809265,471,22.59999990463257,796
28489.5,173392,13804.900000095367,471,23,796
28470.799999713898,173392,13755.299999713898,471,23,796
28578.60000038147,173392,13807.700000286102,471,23,796
28346.599999904633,173392,13805.400000095367,471,22.700000286102295,796
28399.5,173392,13814.599999904633,471,22.90000009536743,796
28417.60000038147,173392,13708.699999809265,471,23.199999809265137,796
28411.099999904633,173392,13748.700000286102,471,22.800000190734863,796
28452.60000038147,173392,13778.099999904633,471,22.799999713897705,796
28526.299999713898,173392,13777,471,22.699999809265137,796
28708.099999904633,173392,13761.89999961853,471,22.59999990463257,796
28559.5,173392,13735,471,22.700000286102295,796
28493.5,173392,13828.800000190735,471,22.59999990463257,796
28399.199999809265,173392,13771.699999809265,471,22.800000190734863,796
28412.900000095367,173392,13854.89999961853,471,22.90000009536743,796
28428.200000286102,173392,13751.300000190735,471,22.90000009536743,796
28455.099999904633,173392,13754.099999904633,471,23.09999990463257,796
28560.700000286102,173392,13772.300000190735,471,23.299999713897705,796
28717.699999809265,173392,13831.299999713898,471,23.200000286102295,796
28527.599999904633,173392,13940.5,471,23.09999990463257,796
28836.5,173392,13760.300000190735,471,22.90000009536743,796
28866.5,173392,13969.800000190735,471,23,796
28646.5,173392,14016.400000095367,471,23.199999809265137,796
28686.299999713898,173392,13779.39999961853,471,22.5,796
28815.39999961853,173392,13796.199999809265,471,22.90000009536743,796
28444.5,173392,13924.699999809265,471,23,796
28622.599999904633,173392,13831,471,22.800000190734863,796
28482.5,173392,13736,471,22.899999618530273,796
28459.099999904633,173392,13742.300000190735,471,24.199999809265137,796
28524,173392,13809.200000286102,471,22.800000190734863,796
28583.799999713898,173392,13873.799999713898,471,23.09999990463257,796
28966.099999904633,173392,13827.300000190735,471,22.90000009536743,796
28693.099999904633,173392,13869.200000286102,471,23.09999990463257,796
28660.900000095367,173392,13922.200000286102,471,22.799999713897705,796
28600.800000190735,173392,13889.800000190735,471,23.5,796
28813.699999809265,173392,13912.699999809265,471,22.899999618530273,796
28729.299999713898,173392,13923.200000286102,471,22.90000009536743,796
28462.400000095367,173392,13737,471,22.600000381469727,796
28455.599999904633,173392,13815.900000095367,471,23,796
28344.5,173392,13747.300000190735,471,22.90000009536743,796
28387.699999809265,173392,13712.800000190735,471,22.90000009536743,796
28404.799999713898,173392,13847.199999809265,471,22.90000009536743,796
28369.699999809265,173392,13903.300000190735,471,22.5,796
28242,173392,13778.299999713898,471,23.199999809265137,796
28433.800000190735,173392,13664,471,22.799999713897705,796
28509.799999713898,173392,13717.299999713898,471,22.699999809265137,796
28271.199999809265,173392,13789.599999904633,471,23.300000190734863,796
28372.700000286102,173392,13683,471,23.40000009536743,796
28340.5,173392,13715.599999904633,471,22.799999713897705,796
28299.099999904633,173392,13802,471,22.5,796
28375.900000095367,173392,13690.800000190735,471,22.600000381469727,796
28241.300000190735,173392,13690.700000286102,471,22.800000190734863,796
28409.400000095367,173392,13790.099999904633,471,22.90000009536743,796
28275.900000095367,173392,13734.900000095367,471,23,796
28388.699999809265,173392,13697.300000190735,471,22.90000009536743,796
28746.60000038147,173392,13832.900000095367,471,23.5,796
28480.300000190735,173392,13916.900000095367,471,24,796
28447.89999961853,173392,13795.799999713898,471,22.799999713897705,796
28575.900000095367,173392,13758.799999713898,471,22.59999990463257,796
28562.400000095367,173392,13830.5,471,22.800000190734863,796
28481.900000095367,173392,13816.800000190735,471,22.90000009536743,796
28642.5,173392,13858.300000190735,471,23,796
28691.89999961853,173392,13801.800000190735,471,22.700000286102295,796
28570.099999904633,173392,13965.199999809265,471,43.40000009536743,796
28564.300000190735,173392,13861.200000286102,471,23.09999990463257,796
28610.400000095367,173392,13806.400000095367,471,23,796
28558.700000286102,173392,13988.699999809265,471,22.59999990463257,796
28440.5,173392,13744.700000286102,471,23,796
28588.800000190735,173392,13948.099999904633,471,22.899999618530273,796
28598.800000190735,173392,13816.199999809265,471,22.800000190734863,796
28490.10000038147,173392,13902.199999809265,471,22.90000009536743,796
