participate,participate_size,confirm,confirm_size,reward,reward_size
23997.800000190735,110470,10625.400000095367,471,23.200000286102295,796
24069.700000286102,110470,10634.900000095367,471,23.40000009536743,796
24087,110470,10663.099999904633,471,23.09999990463257,796
23962.900000095367,110470,10712,471,23,796
24003.800000190735,110470,10676.400000095367,471,23.5,796
24026.89999961853,110470,10652.699999809265,471,22.600000381469727,796
24145.300000190735,110470,10602,471,22.59999990463257,796
23988.800000190735,110470,10651.599999904633,471,22.699999809265137,796
24029.400000095367,110470,10747,471,22.800000190734863,796
24214.60000038147,110470,10818,471,23,796
24086.400000095367,110470,10724.299999713898,471,22.799999713897705,796
23916.099999904633,110470,10805.200000286102,471,23.699999809265137,796
24181.699999809265,110470,10659.900000095367,471,22.59999990463257,796
24147.199999809265,110470,10642.200000286102,471,22.90000009536743,796
24164,110470,10694.700000286102,471,23,796
24070,110470,10619.699999809265,471,22.699999809265137,796
23839.5,110470,10686.599999904633,471,23,796
24027.699999809265,110470,10681.200000286102,471,22.90000009536743,796
24075.099999904633,110470,10716.900000095367,471,22.800000190734863,796
24094,110470,10641.60000038147,471,22.699999809265137,796
24141.5,110470,10719.900000095367,471,26.800000190734863,796
24047.400000095367,110470,10780.799999713898,471,22.699999809265137,796
23925.599999904633,110470,10652.5,471,22.799999713897705,796
24107.699999809265,110470,10723.400000095367,471,22.699999809265137,796
24061.200000286102,110470,10706.099999904633,471,24.59999990463257,796
24123,110470,10647.900000095367,471,22.700000286102295,796
24002.5,110470,10662.400000095367,471,23,796
24131.599999904633,110470,10662.300000190735,471,22.700000286102295,796
24062,110470,10650.800000190735,471,58.90000009536743,796
24118.300000190735,110470,10715.60000038147,471,22.800000190734863,796
23972.800000190735,110470,10713.900000095367,471,23.40000009536743,796
24048.400000095367,110470,10606.299999713898,471,22.799999713897705,796
24053.400000095367,110470,10618.400000095367,471,22.800000190734863,796
24026.400000095367,110470,10656.89999961853,471,22.699999809265137,796
24099.300000190735,110470,10739.099999904633,471,22.5,796
24161.900000095367,110470,10741.10000038147,471,22.40000009536743,796
24150.099999904633,110470,10652,471,22.699999809265137,796
24073.199999809265,110470,10656,471,23.09999990463257,796
24030.200000286102,110470,10724.800000190735,471,22.90000009536743,796
24081.400000095367,110470,10696.699999809265,471,22.90000009536743,796
24301.5,110470,10652.200000286102,471,23.09999990463257,796
24064.800000190735,110470,10667.699999809265,471,22.799999713897705,796
24076.400000095367,110470,10627.800000190735,471,23,796
24080.5,110470,10660.300000190735,471,22.699999809265137,796
24091.099999904633,110470,10606.199999809265,471,22.699999809265137,796
24520.5,110470,10646.199999809265,471,23.199999809265137,796
