participate,participate_size,confirm,confirm_size,reward,reward_size
2861.2999997138977,26203,1410.5,471,23,796
2629.5,26203,1397.7000002861023,471,23.300000190734863,796
2640.5,26203,1400.5999999046326,471,23.699999809265137,796
2629.5999999046326,26203,1395.5999999046326,471,22.90000009536743,796
2631.2000002861023,26203,1443.6999998092651,471,23,796
2660.2999997138977,26203,1446.3000001907349,471,22.59999990463257,796
2630.5999999046326,26203,1400.3000001907349,471,23.09999990463257,796
2677.699999809265,26203,1426.5,471,22.800000190734863,796
2627,26203,1392.7000002861023,471,22.699999809265137,796
2660.0999999046326,26203,1412.9000000953674,471,22.800000190734863,796
2643.1000003814697,26203,1407.0999999046326,471,22.799999713897705,796
2622.6000003814697,26203,1396.3000001907349,471,23.09999990463257,796
2673.1000003814697,26203,1400.4000000953674,471,22.90000009536743,796
2630.300000190735,26203,1395.6999998092651,471,23,796
2622.5,26203,1446.5999999046326,471,22.899999618530273,796
2633.6000003814697,26203,1393.6999998092651,471,23.399999618530273,796
2633.5,26203,1402.3999996185303,471,22.799999713897705,796
2668.300000190735,26203,1417.3000001907349,471,23.100000381469727,796
2634.5999999046326,26203,1414,471,22.59999990463257,796
2688.5,26203,1425.7999997138977,471,22.899999618530273,796
2635.7000002861023,26203,1404.4000000953674,471,23.100000381469727,796
2626.0999999046326,26203,1394.4000000953674,471,22.700000286102295,796
2662.0999999046326,26203,1399.5,471,22.699999809265137,796
2634.699999809265,26203,1403.5999999046326,471,22.700000286102295,796
2643,26203,1398.5999999046326,471,23.59999990463257,796
2635.300000190735,26203,1400.1999998092651,471,23.199999809265137,796
2640.0999999046326,26203,1405.5,471,24.600000381469727,796
2634,26203,1411.5,471,23.199999809265137,796
2652.1000003814697,26203,1411.4000000953674,471,23,796
2713.2000002861023,26203,1460.8000001907349,471,23,796
2636.1000003814697,26203,1402.4000000953674,471,22.800000190734863,796
2630.199999809265,26203,1440.0999999046326,471,23.200000286102295,796
2680.0999999046326,26203,1410.2000002861023,471,22.90000009536743,796
2628.2000002861023,26203,1416.7999997138977,471,22.799999713897705,796
2677.5,26203,1403.9000000953674,471,23,796
2621.800000190735,26203,1393.4000000953674,471,22.899999618530273,796
2625.300000190735,26203,1409.8000001907349,471,23.700000286102295,796
2671.0999999046326,26203,1410.0999999046326,471,22.699999809265137,796
2647.5,26203,1400.2999997138977,471,23.09999990463257,796
2642.0999999046326,26203,1402.1000003814697,471,23.299999713897705,796
2650.5999999046326,26203,1394,471,22.799999713897705,796
2629.800000190735,26203,1415.5,471,22.699999809265137,796
2641.800000190735,26203,1397.5999999046326,471,23.299999713897705,796
2632.5999999046326,26203,1394.3999996185303,471,22.799999713897705,796
2644.4000000953674,26203,1554.5999999046326,471,37.5,796
2641.800000190735,26203,1392.6999998092651,471,25.09999990463257,796
2691.300000190735,26203,1401.5,471,22.800000190734863,796
2895.199999809265,26203,1395.0999999046326,471,23.09999990463257,796
2637.0999999046326,26203,1433.9000000953674,471,22.700000286102295,796
2664.9000000953674,26203,1398,471,22.699999809265137,796
2625.1000003814697,26203,1404.1999998092651,471,23,796
2636.2999997138977,26203,1443.7999997138977,471,23,796
2624.5999999046326,26203,1396.0999999046326,471,22.800000190734863,796
2618.5,26203,1447.5999999046326,471,22.90000009536743,796
2619.699999809265,26203,1392.7999997138977,471,23,796
2627.2000002861023,26203,1398.6999998092651,471,22.699999809265137,796
2662.6000003814697,26203,1404.8000001907349,471,23,796
2623.800000190735,26203,1403.0999999046326,471,22.799999713897705,796
2647.199999809265,26203,1408.7000002861023,471,22.800000190734863,796
2765.4000000953674,26203,1397.9000000953674,471,22.59999990463257,796
2637.0999999046326,26203,1394.5999999046326,471,23.199999809265137,796
2676.2000002861023,26203,1406.6999998092651,471,23.09999990463257,796
2635.5999999046326,26203,1446.5999999046326,471,23,796
2659.7999997138977,26203,1403.5,471,22.699999809265137,796
2637.9000000953674,26203,1444.5999999046326,471,22.90000009536743,796
2626.9000000953674,26203,1394.0999999046326,471,23.09999990463257,796
2680,26203,1402.9000000953674,471,23,796
2613.199999809265,26203,1398.1999998092651,471,24.5,796
2671.5,26203,1394.4000000953674,471,22.700000286102295,796
2616.300000190735,26203,1393.9000000953674,471,22.90000009536743,796
2637.0999999046326,26203,1400.2000002861023,471,26,796
2657.5,26203,1404.2999997138977,471,22.899999618530273,796
2614.2000002861023,26203,1393.0999999046326,471,22.799999713897705,796
2630.2000002861023,26203,1430.4000000953674,471,43.40000009536743,796
2621.9000000953674,26203,1394.8999996185303,471,22.59999990463257,796
2634.300000190735,26203,1420.1999998092651,471,23,796
2645.0999999046326,26203,1395.2999997138977,471,23.40000009536743,796
2617,26203,1397.1000003814697,471,23,796
2642,26203,1408.1999998092651,471,22.899999618530273,796
2678.7999997138977,26203,1399,471,22.90000009536743,796
2627.5999999046326,26203,1429.5,471,23,796
2678.800000190735,26203,1399.8000001907349,471,22.90000009536743,796
2655,26203,1403.1999998092651,471,22.699999809265137,796
2627.4000000953674,26203,1396.1000003814697,471,23,796
2621.4000000953674,26203,1396.3000001907349,471,23,796
2635.8999996185303,26203,1440.3999996185303,471,22.799999713897705,796
2638.199999809265,26203,1394,471,22.899999618530273,796
2630.8999996185303,26203,1398.8000001907349,471,23,796
2642.1000003814697,26203,1409.1999998092651,471,23.199999809265137,796
2625.9000000953674,26203,1393.7999997138977,471,22.899999618530273,796
2629.1000003814697,26203,1425,471,23.09999990463257,796
2666.1000003814697,26203,1396.8000001907349,471,23,796
2631.2999997138977,26203,1399.6999998092651,471,23,796
2664.2999997138977,26203,1400.6999998092651,471,23.09999990463257,796
2629.4000000953674,26203,1394.6000003814697,471,23,796
2655.5,26203,1423.2000002861023,471,22.90000009536743,796
2704.9000000953674,26203,1398.1999998092651,471,23,796
2622.300000190735,26203,1393.6999998092651,471,22.90000009536743,796
2656.1000003814697,26203,1404,471,23.40000009536743,796
2617.6000003814697,26203,1400.9000000953674,471,22.90000009536743,796
