participate,participate_size,confirm,confirm_size,reward,reward_size
11219,47026,4194.10000038147,471,23.09999990463257,796
11120.900000095367,47026,4236.700000286102,471,23,796
11066,47026,4194.60000038147,471,22.800000190734863,796
11108.300000190735,47026,4270.599999904633,471,22.90000009536743,796
11227.900000095367,47026,4206.799999713898,471,23,796
11122.599999904633,47026,4240.199999809265,471,23.5,796
11102.700000286102,47026,4206.599999904633,471,22.90000009536743,796
11145.900000095367,47026,4153.800000190735,471,22.59999990463257,796
10967.300000190735,47026,4134.800000190735,471,23.200000286102295,796
10896.900000095367,47026,4204.299999713898,471,22.699999809265137,796
10996.900000095367,47026,4212,471,23.200000286102295,796
10905.699999809265,47026,4142,471,23,796
11055.799999713898,47026,4137.5,471,22.59999990463257,796
10932.800000190735,47026,4182.699999809265,471,22.90000009536743,796
10958.299999713898,47026,4143.299999713898,471,23,796
10956.5,47026,4165.800000190735,471,23,796
10961.799999713898,47026,4154.099999904633,471,22.90000009536743,796
10913.900000095367,47026,4120.900000095367,471,22.799999713897705,796
10927.599999904633,47026,4200.699999809265,471,22.899999618530273,796
10988,47026,4142.799999713898,471,23,796
10996.199999809265,47026,4135,471,22.800000190734863,796
11001.199999809265,47026,4106.799999713898,471,22.799999713897705,796
10926.200000286102,47026,4146.400000095367,471,22.800000190734863,796
11004.900000095367,47026,4122.799999713898,471,23.199999809265137,796
11027.400000095367,47026,4172.800000190735,471,22.700000286102295,796
10987,47026,4135.5,471,22.700000286102295,796
10944.5,47026,4200.199999809265,471,22.899999618530273,796
10940.300000190735,47026,4123.199999809265,471,22.899999618530273,796
10948.800000190735,47026,4146.200000286102,471,23,796
10991.300000190735,47026,4200.400000095367,471,22.700000286102295,796
10919.699999809265,47026,4239.599999904633,471,22.800000190734863,796
10939.5,47026,4141.699999809265,471,22.5,796
10914.599999904633,47026,4140.89999961853,471,22.90000009536743,796
10981.199999809265,47026,4132.800000190735,471,22.800000190734863,796
10971.699999809265,47026,4186,471,22.899999618530273,796
10944.89999961853,47026,4138.300000190735,471,23.199999809265137,796
10935.900000095367,47026,4125.200000286102,471,22.700000286102295,796
10962.099999904633,47026,4120.299999713898,471,22.699999809265137,796
10998.700000286102,47026,4146.599999904633,471,22.899999618530273,796
10909.400000095367,47026,4121.10000038147,471,22.90000009536743,796
10940,47026,4203.099999904633,471,22.699999809265137,796
11046,47026,4120.5,471,22.90000009536743,796
10966.900000095367,47026,4158,471,22.90000009536743,796
10900.599999904633,47026,4113.400000095367,471,22.59999990463257,796
11063.099999904633,47026,4155.5,471,23.09999990463257,796
11014.400000095367,47026,4116.10000038147,471,22.800000190734863,796
10937.799999713898,47026,4156.300000190735,471,23.09999990463257,796
10964.60000038147,47026,4124.300000190735,471,22.699999809265137,796
11009.799999713898,47026,4151.199999809265,471,22.700000286102295,796
10989.599999904633,47026,4119.700000286102,471,22.699999809265137,796
10954.200000286102,47026,4150.300000190735,471,22.699999809265137,796
10964.400000095367,47026,4139.5,471,22.799999713897705,796
11001.89999961853,47026,4194.099999904633,471,22.800000190734863,796
10925.400000095367,47026,4116.5,471,22.90000009536743,796
10999.900000095367,47026,4134.900000095367,471,22.799999713897705,796
10943.700000286102,47026,4219.5,471,24.5,796
11000.799999713898,47026,4117.400000095367,471,23,796
10963.199999809265,47026,4126.599999904633,471,22.90000009536743,796
10936.900000095367,47026,4120.400000095367,471,22.800000190734863,796
10969.699999809265,47026,4177.199999809265,471,57.39999961853027,796
11009.200000286102,47026,4115.599999904633,471,23.199999809265137,796
10958.699999809265,47026,4234.599999904633,471,23,796
10962.900000095367,47026,4135,471,23.100000381469727,796
10946.199999809265,47026,4238.60000038147,471,23.09999990463257,796
10976.599999904633,47026,4117.700000286102,471,22.800000190734863,796
10945.799999713898,47026,4164.199999809265,471,22.799999713897705,796
10987.199999809265,47026,4112.5,471,22.800000190734863,796
10950.89999961853,47026,4196.5,471,23,796
10909.099999904633,47026,4114,471,22.90000009536743,796
10951.299999713898,47026,4182.299999713898,471,22.799999713897705,796
10904.900000095367,47026,4125.200000286102,471,23.09999990463257,796
10997.300000190735,47026,4129.299999713898,471,23.199999809265137,796
10967.300000190735,47026,4122.800000190735,471,22.700000286102295,796
10926.89999961853,47026,4135.699999809265,471,22.600000381469727,796
10905.599999904633,47026,4114.199999809265,471,22.59999990463257,796
10892.900000095367,47026,4164.700000286102,471,22.800000190734863,796
10864.799999713898,47026,4109.099999904633,471,22.59999990463257,796
10868.200000286102,47026,4169.699999809265,471,22.59999990463257,796
10925.299999713898,47026,4114.39999961853,471,22.699999809265137,796
10859.700000286102,47026,4227.599999904633,471,22.699999809265137,796
10904.900000095367,47026,4113.5,471,22.699999809265137,796
10895.300000190735,47026,4194.900000095367,471,22.700000286102295,796
10936.599999904633,47026,4131,471,22.899999618530273,796
10937.900000095367,47026,4255,471,22.699999809265137,796
10900,47026,4110.699999809265,471,23,796
10898.199999809265,47026,4175.200000286102,471,22.90000009536743,796
10939.900000095367,47026,4126.300000190735,471,22.699999809265137,796
10907.5,47026,4186.5,471,23,796
10865.10000038147,47026,4115.800000190735,471,23.09999990463257,796
10966.900000095367,47026,4159.900000095367,471,22.800000190734863,796
10918,47026,4108.5,471,22.899999618530273,796
10955.300000190735,47026,4138.300000190735,471,22.699999809265137,796
10929.400000095367,47026,4116,471,22.90000009536743,796
10900.300000190735,47026,4129.900000095367,471,22.90000009536743,796
10918,47026,4118.099999904633,471,23.09999990463257,796
10967.39999961853,47026,4176.5,471,22.90000009536743,796
10923.10000038147,47026,4126,471,22.90000009536743,796
10932.900000095367,47026,4176.5,471,23,796
10914.800000190735,47026,4167.900000095367,471,22.90000009536743,796
10994,47026,4181.299999713898,471,22.799999713897705,796
