registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
59.60000014305115,467,65.20000004768372,260,54.89999985694885,0
58.89999985694885,469,62.700000047683716,260,53.700000047683716,0
56,470,66.89999985694885,260,54.09999990463257,0
58.5,464,66.90000009536743,260,50.700000047683716,0
58.19999980926514,464,66.90000009536743,260,54.89999985694885,0
60,462,67,260,54.90000009536743,0
59.19999980926514,466,67.10000014305115,260,54.799999952316284,0
59.200000047683716,462,67.20000004768372,260,54.90000009536743,0
59.59999990463257,465,62.299999952316284,260,54.59999990463257,0
54.299999952316284,469,66.5,260,53.200000047683716,0
56.799999952316284,460,63.40000009536743,260,54.299999952316284,0
58.200000047683716,469,64.90000009536743,260,53.200000047683716,0
54.60000014305115,457,60.40000009536743,260,52.299999952316284,0
55.39999985694885,465,68,260,51.5,0
53.799999952316284,466,66,260,50,0
59.89999985694885,458,61.69999980926514,260,54.59999990463257,0
60.799999952316284,458,65.59999990463257,260,54.299999952316284,0
57.5,463,64.10000014305115,260,54,0
56.200000047683716,457,63.700000047683716,260,48.59999990463257,0
62.299999952316284,463,62.90000009536743,260,57.5,0
56.09999990463257,465,67.29999995231628,260,52.299999952316284,0
57.59999990463257,458,64.5,260,54,0
54,466,62.90000009536743,260,49.5,0
56.200000047683716,466,65.10000014305115,260,51.10000014305115,0
53.299999952316284,465,64.79999995231628,260,50.5,0
52.89999985694885,464,66.90000009536743,260,53.39999985694885,0
59.299999952316284,463,61.799999952316284,260,50.09999990463257,0
56.799999952316284,457,66.39999985694885,260,53.299999952316284,0
57.200000047683716,464,65.5,260,54.59999990463257,0
59.80000019073486,457,65.60000014305115,260,58,0
56.40000009536743,459,67.70000004768372,260,49.59999990463257,0
58.799999952316284,459,66.69999980926514,260,55.80000019073486,0
56.200000047683716,464,66.20000004768372,260,50,0
59.10000014305115,470,64,260,54.80000019073486,0
57.200000047683716,463,65,260,53,0
58.39999985694885,462,65,260,53.30000019073486,0
58.90000009536743,458,65.30000019073486,260,51.200000047683716,0
54.700000047683716,464,65.20000004768372,260,53.700000047683716,0
57.59999990463257,459,66.60000014305115,260,54.69999980926514,0
61.89999985694885,463,62.40000009536743,260,54.5,0
61.700000047683716,465,63.799999952316284,260,54.59999990463257,0
58.19999980926514,459,64.80000019073486,260,50.90000009536743,0
59.5,464,66,260,53.200000047683716,0
53.799999952316284,470,69.80000019073486,260,50.5,0
59.299999952316284,465,65.5,260,54.299999952316284,0
58.200000047683716,462,69.90000009536743,260,53.10000014305115,0
59.09999990463257,457,66.29999995231628,260,54,0
57.200000047683716,466,67.39999985694885,260,58.5,0
62.299999952316284,466,66.90000009536743,260,55.799999952316284,0
58.90000009536743,468,67.5,260,54.80000019073486,0
55.39999985694885,466,70.5,260,53.40000009536743,0
59.09999990463257,461,67.59999990463257,260,54.700000047683716,0
58.90000009536743,467,63.19999980926514,260,54.40000009536743,0
59.90000009536743,460,66,260,53.299999952316284,0
57.200000047683716,458,65.10000014305115,260,50.700000047683716,0
57.89999985694885,460,65.70000004768372,260,54.799999952316284,0
61.59999990463257,469,60.89999985694885,260,56.90000009536743,0
55.40000009536743,458,66.39999985694885,260,54.10000014305115,0
57.90000009536743,467,66,260,52.799999952316284,0
57.5,465,66.89999985694885,260,56.09999990463257,0
54.200000047683716,473,66.69999980926514,260,54.90000009536743,0
58.799999952316284,470,65.70000004768372,260,53.700000047683716,0
55.40000009536743,465,66.20000004768372,260,53,0
57.5,456,65,260,51.5,0
57.09999990463257,466,65.59999990463257,260,51.700000047683716,0
53.299999952316284,459,65.20000004768372,260,54.700000047683716,0
59.700000047683716,463,67,260,54.799999952316284,0
55,470,70.79999995231628,260,55.09999990463257,0
58.299999952316284,457,63.5,260,55.299999952316284,0
57.59999990463257,464,67,260,52.59999990463257,0
59.90000009536743,464,66.60000014305115,260,54.90000009536743,0
60,471,62,260,54.799999952316284,0
60,466,65,260,53.39999985694885,0
57.40000009536743,468,64.89999985694885,260,53.5,0
56.19999980926514,467,65.5,260,54.799999952316284,0
58.09999990463257,467,69,260,53.39999985694885,0
60,464,63,260,56.80000019073486,0
54.90000009536743,466,65,260,53.19999980926514,0
57.700000047683716,458,64.79999995231628,260,53.200000047683716,0
58,474,65,260,51,0
56.799999952316284,463,60.40000009536743,260,54,0
55.09999990463257,461,69.70000004768372,260,53.09999990463257,0
59.200000047683716,456,67.39999985694885,260,54.60000014305115,0
60.90000009536743,467,69.79999995231628,260,55,0
58.89999985694885,469,66.79999995231628,260,54.799999952316284,0
65.09999990463257,468,68.40000009536743,260,58.80000019073486,0
58.90000009536743,460,66.59999990463257,260,53.90000009536743,0
62.30000019073486,459,68,260,56.19999980926514,0
60.89999985694885,458,68.5,260,54.90000009536743,0
57.89999985694885,460,63.60000014305115,260,55.10000014305115,0
58.10000014305115,466,65.09999990463257,260,53.30000019073486,0
53.59999990463257,462,67.30000019073486,260,49.09999990463257,0
56.39999985694885,459,62.09999990463257,260,53.299999952316284,0
54.299999952316284,466,66.29999995231628,260,50.200000047683716,0
59.5,470,62.200000047683716,260,54.5,0
57.89999985694885,461,65.89999985694885,260,54.799999952316284,0
57.89999985694885,464,65.60000014305115,260,52.89999985694885,0
57.19999980926514,458,63.5,260,49.90000009536743,0
56.299999952316284,465,61.799999952316284,260,53.90000009536743,0
56.299999952316284,464,66.59999990463257,260,53.40000009536743,0
63,466,60.09999990463257,260,53.80000019073486,0
56.40000009536743,463,65,260,53.60000014305115,0
52.59999990463257,458,65.59999990463257,260,54.89999985694885,0
60,466,66,260,53.799999952316284,0
57.59999990463257,458,66.5,260,53.5,0
61.5,464,62.60000014305115,260,54.799999952316284,0
58.40000009536743,463,62.40000009536743,260,53.799999952316284,0
57.69999980926514,462,63.200000047683716,260,54.30000019073486,0
59,458,63,260,52.200000047683716,0
58.799999952316284,463,63.299999952316284,260,50,0
55.90000009536743,462,59.5,260,49.90000009536743,0
58.59999990463257,465,63.59999990463257,260,53.10000014305115,0
58,462,64.40000009536743,260,51,0
57.30000019073486,462,64.30000019073486,260,50.299999952316284,0
52,460,65.20000004768372,260,50,0
58.40000009536743,472,61.700000047683716,260,54.89999985694885,0
57.80000019073486,463,65.39999985694885,260,57.5,0
58.299999952316284,464,66,260,54,0
55.299999952316284,463,67.39999985694885,260,49.80000019073486,0
54.40000009536743,466,66.20000004768372,260,50.5,0
54.09999990463257,459,62.5,260,50,0
58.10000014305115,457,64.5,260,50,0
60.90000009536743,465,62.200000047683716,260,53.89999985694885,0
56.799999952316284,459,63.59999990463257,260,51.89999985694885,0
59.30000019073486,467,62.90000009536743,260,52.40000009536743,0
55.90000009536743,458,62.299999952316284,260,51,0
54.5,464,63.700000047683716,260,49.700000047683716,0
59.30000019073486,457,62.60000014305115,260,54.19999980926514,0
55.59999990463257,467,66.20000004768372,260,47.799999952316284,0
61.19999980926514,457,61.799999952316284,260,54,0
58.60000014305115,467,62.299999952316284,260,52.59999990463257,0
55.200000047683716,470,63.90000009536743,260,51.59999990463257,0
59.200000047683716,457,65.09999990463257,260,53.90000009536743,0
57.59999990463257,458,66.70000004768372,260,53.59999990463257,0
57.40000009536743,465,66.80000019073486,260,53.10000014305115,0
58.59999990463257,463,66.39999985694885,260,53,0
58.200000047683716,465,65.60000014305115,260,54.700000047683716,0
55.90000009536743,467,62.799999952316284,260,52.40000009536743,0
54.799999952316284,467,63.59999990463257,260,50.40000009536743,0
55,457,60.90000009536743,260,49.200000047683716,0
56.299999952316284,463,64.79999995231628,260,51,0
50.799999952316284,458,67.29999995231628,260,49.40000009536743,0
56.799999952316284,466,61.700000047683716,260,53.10000014305115,0
54.299999952316284,469,64.5,260,49.799999952316284,0
53.90000009536743,466,66.5,260,50,0
53.59999990463257,459,66.39999985694885,260,49.90000009536743,0
54.700000047683716,468,66.20000004768372,260,50.5,0
56.700000047683716,470,62.60000014305115,260,52.09999990463257,0
57.89999985694885,456,62.10000014305115,260,52.299999952316284,0
54,461,62.799999952316284,260,51.69999980926514,0
53.90000009536743,467,60.90000009536743,260,50,0
53.60000014305115,466,63.799999952316284,260,51.39999985694885,0
56.19999980926514,466,64.89999985694885,260,51.09999990463257,0
