participate,participate_size,confirm,confirm_size,reward,reward_size
1739.0999999046326,8934,1018.7999999523163,474,36.90000009536743,864
888.2999999523163,5673,639.4000000953674,474,36.799999952316284,864
880.3999998569489,5673,633.5999999046326,474,37.40000009536743,864
853.1000001430511,5673,614.2999999523163,474,36.299999952316284,864
851.7999999523163,5673,612.7000000476837,474,35.90000009536743,864
1980.6999998092651,11368,1183.5999999046326,474,37.09999990463257,864
879.8999998569489,5673,611.4000000953674,474,35.799999952316284,864
846.7999999523163,5673,613.7000000476837,474,35.60000014305115,864
845.9000000953674,5673,621.7999999523163,474,36.90000009536743,864
870.1000001430511,5673,631,474,37,864
1702.4000000953674,9501,1022,474,36.200000047683716,864
865.7000000476837,5673,632,474,37.09999990463257,864
874.7000000476837,5673,632,474,37,864
1508.2000000476837,7457,868.0999999046326,474,36,864
862.5,5673,630.9000000953674,474,36.89999985694885,864
863.8000001907349,5673,611.7000000476837,474,35.89999985694885,864
845.7000000476837,5673,640.8000001907349,474,36.200000047683716,864
883.7999999523163,5673,635.1000001430511,474,36.59999990463257,864
876,5673,630.8999998569489,474,39.5,864
873.2999999523163,5673,631.6999998092651,474,37,864
846.2000000476837,5673,609.9000000953674,474,35.90000009536743,864
940.7000000476837,6500,674.7000000476837,474,35.89999985694885,864
847.7999999523163,5673,613.2999999523163,474,36.10000014305115,864
846.6000001430511,5673,612.5,474,35.799999952316284,864
845.9000000953674,5673,611,474,36.10000014305115,864
865,5673,631.5999999046326,474,36.90000009536743,864
845.1000001430511,5673,612.5,474,35.90000009536743,864
845.7999999523163,5673,626,474,37.90000009536743,864
1020.7000000476837,7150,713.7000000476837,474,36,864
1562,8284,938.7999999523163,474,34.700000047683716,864
937.6999998092651,6500,675.4000000953674,474,35.799999952316284,864
866,5673,631.5,474,37,864
1009.1000001430511,7150,713.7000000476837,474,35.89999985694885,864
844.6000001430511,5673,612.5,474,34.299999952316284,864
846.0999999046326,5673,612.9000000953674,474,35.90000009536743,864
3211.5,15113,1744,474,37.200000047683716,864
852.8000001907349,5673,630,474,37.299999952316284,864
1462.3999998569489,7457,896.2999999523163,474,34.59999990463257,864
872.2999999523163,5673,633.7000000476837,474,37,864
871.5,5673,632,474,36.90000009536743,864
965.5999999046326,6500,694.7000000476837,474,36.700000047683716,864
845.5,5673,613.2999999523163,474,36.60000014305115,864
844.2000000476837,5673,612.6000001430511,474,35.700000047683716,864
844.7000000476837,5673,612.5,474,35.89999985694885,864
845.5999999046326,5673,610.9000000953674,474,35.90000009536743,864
863.5999999046326,5673,629.2999999523163,474,37.09999990463257,864
1506.7000000476837,7457,898,474,37,864
1511.1999998092651,7457,865.7999999523163,474,36.10000014305115,864
1561.7999999523163,7977,929.9000000953674,474,37.200000047683716,864
870.7000000476837,5673,632.6000001430511,474,36.799999952316284,864
868.6000001430511,5673,627.5999999046326,474,37.19999980926514,864
848.3000001907349,5673,620.8000001907349,474,36.799999952316284,864
869.5999999046326,5673,630.5999999046326,474,36.799999952316284,864
1043.0999999046326,7150,732.0999999046326,474,36.299999952316284,864
867.6999998092651,5673,622.7000000476837,474,37.09999990463257,864
967.2000000476837,6500,694.2000000476837,474,37.09999990463257,864
873.0999999046326,5673,630.6000001430511,474,36.80000019073486,864
871.3999998569489,5673,630,474,37,864
858.2000000476837,5673,614.7999999523163,474,35.799999952316284,864
1567.7999999523163,7977,935.1999998092651,474,34.299999952316284,864
1606.1000001430511,8284,965.7999999523163,474,36.5,864
871.8999998569489,5673,629.0999999046326,474,36.80000019073486,864
1771.7999999523163,10151,1066.7000000476837,474,36.5,864
3187.399999856949,15243,1708.6999998092651,474,36.5,864
868.7000000476837,5673,631.2000000476837,474,36.60000014305115,864
900.2000000476837,5673,636.2999999523163,474,39.39999985694885,864
871.2999999523163,5673,632,474,36.39999985694885,864
838.5999999046326,5673,610.7000000476837,474,35.90000009536743,864
850.9000000953674,5673,613.5,474,36.799999952316284,864
1653,9111,998,474,37.200000047683716,864
1649.5,9064,981.7999999523163,474,35.90000009536743,864
1014.5999999046326,7150,715.9000000953674,474,36.89999985694885,864
1769.7000000476837,9064,1020.3999998569489,474,36.799999952316284,864
873.6000001430511,5673,633.0999999046326,474,37.200000047683716,864
1825.1000001430511,10151,1091.7999999523163,474,36.60000014305115,864
1538.2000000476837,7717,899.5,474,34.19999980926514,864
3234.7000000476837,15243,1765.5999999046326,474,38.799999952316284,864
3308.9000000953674,15243,1763.8999998569489,474,39.59999990463257,864
875.9000000953674,5673,631.7000000476837,474,38.80000019073486,864
3098.2999999523163,13329,1576.7999999523163,474,36.59999990463257,864
1711.2000000476837,9501,1021.5,474,36.299999952316284,864
848.9000000953674,5673,613.2999999523163,474,35.59999990463257,864
848,5673,613.2000000476837,474,35.59999990463257,864
1564,8284,937.4000000953674,474,35.799999952316284,864
860.2000000476837,5673,631.2999999523163,474,39.200000047683716,864
973.3000001907349,6500,695.5999999046326,474,36.89999985694885,864
1044.7000000476837,7150,736.1999998092651,474,36.700000047683716,864
844,5673,620.5999999046326,474,36.700000047683716,864
870.7000000476837,5673,632.1000001430511,474,37,864
934,6500,673.5,474,36,864
1788.2000000476837,10328,1080.4000000953674,474,36.10000014305115,864
1695.2000000476837,9501,1018.8999998569489,474,35.799999952316284,864
1693.2000000476837,9501,1029.7000000476837,474,35.80000019073486,864
845.9000000953674,5673,622.0999999046326,474,36.89999985694885,864
966.9000000953674,6500,693.6999998092651,474,36.799999952316284,864
843,5673,610.9000000953674,474,34.90000009536743,864
3368.5,16756,1778.3000001907349,474,35.799999952316284,864
1017.2999999523163,7150,713.2999999523163,474,35.5,864
850.0999999046326,5673,614.0999999046326,474,34.5,864
1654.5,8757,982.5,474,36.799999952316284,864
872.7999999523163,5673,629.6999998092651,474,37,864
1796,10281,1094.7999999523163,474,36.59999990463257,864
