participate,participate_size,confirm,confirm_size,reward,reward_size
1670.3999998569489,9111,996.1000001430511,474,36.10000014305115,864
1648.2000000476837,9111,986,474,33.299999952316284,864
947.0999999046326,6500,664.5,474,35.09999990463257,864
881,5673,630.5999999046326,474,36.80000019073486,864
2710.7000000476837,10895,1381.5,474,36.799999952316284,864
839.1000001430511,5673,604.8999998569489,474,34.60000014305115,864
842.2000000476837,5673,607,474,33.10000014305115,864
847,5673,619,474,33.5,864
856.2000000476837,5673,613,474,35.09999990463257,864
853.8999998569489,5673,593,474,34.10000014305115,864
1474.7000000476837,7457,885.7000000476837,474,37.299999952316284,864
946,6500,677.2999999523163,474,34.09999990463257,864
1482.2000000476837,7457,883,474,36.799999952316284,864
859,5673,618.5,474,36.700000047683716,864
1491.7999999523163,7587,898.1000001430511,474,37,864
830.1999998092651,5673,613.1999998092651,474,35.799999952316284,864
829.5,5673,614.7000000476837,474,37.10000014305115,864
861.5,5673,627.7000000476837,474,37,864
2987.899999856949,13506,1620.2000000476837,474,37.10000014305115,864
1449.0999999046326,7457,874.5,474,35.299999952316284,864
1785.7000000476837,9938,1083.5,474,37.200000047683716,864
868.2000000476837,5673,600,474,33.799999952316284,864
863.0999999046326,5673,626.5999999046326,474,36.5,864
843.7000000476837,5673,621.5999999046326,474,40.59999990463257,864
863.6999998092651,5673,617.2000000476837,474,36.30000019073486,864
880.4000000953674,5673,612.1999998092651,474,36.09999990463257,864
1469.4000000953674,7457,873.7999999523163,474,36,864
1558,8284,934.6000001430511,474,36.69999980926514,864
856.0999999046326,5673,624.7000000476837,474,36.700000047683716,864
844.5,5673,610.7000000476837,474,35.40000009536743,864
846.2000000476837,5673,612.7999999523163,474,36.09999990463257,864
843,5673,612.5999999046326,474,35.799999952316284,864
844.9000000953674,5673,613,474,36.30000019073486,864
1777.9000000953674,9501,1041.7999999523163,474,35,864
868.7000000476837,5673,610.5999999046326,474,36,864
845.8999998569489,5673,610.6999998092651,474,36.10000014305115,864
847.6000001430511,5673,619.3999998569489,474,37,864
870.5999999046326,5673,628.6000001430511,474,35.89999985694885,864
1781.4000000953674,9631,1038.2000000476837,474,36,864
1551.7000000476837,8284,938,474,35.89999985694885,864
860.5,5673,610.8000001907349,474,35.799999952316284,864
1462.5999999046326,7457,872.2999999523163,474,35.799999952316284,864
846,5673,621.2999999523163,474,36.90000009536743,864
844.1000001430511,5673,609.7000000476837,474,36.09999990463257,864
3194.5,14593,1710,474,36.90000009536743,864
1466.8000001907349,7587,882.4000000953674,474,36.5,864
871.0999999046326,5673,633.2000000476837,474,37,864
2996.399999856949,12809,1572.7999999523163,474,35.39999985694885,864
868.9000000953674,5673,604.8999998569489,474,33.799999952316284,864
1556.7999999523163,8284,933.4000000953674,474,35.700000047683716,864
844.2999999523163,5673,619,474,36.299999952316284,864
1555.2999999523163,8284,930.8000001907349,474,33.59999990463257,864
847.9000000953674,5673,610.3000001907349,474,35.60000014305115,864
844.1000001430511,5673,609.5,474,35.799999952316284,864
2689.5999999046326,10895,1389.9000000953674,474,34.89999985694885,864
941.9000000953674,6500,669.4000000953674,474,36.90000009536743,864
863.3999998569489,5673,629.3999998569489,474,37,864
839.9000000953674,5673,621.9000000953674,474,37,864
840.4000000953674,5673,608.9000000953674,474,35.700000047683716,864
842.6999998092651,5673,606.2999999523163,474,36,864
863.5999999046326,5673,626.6000001430511,474,36.90000009536743,864
869.8000001907349,5673,629.1999998092651,474,36.80000019073486,864
870.5,5673,625.6000001430511,474,37,864
873.8999998569489,5673,628.5999999046326,474,36.700000047683716,864
868.7000000476837,5673,624.8000001907349,474,37.40000009536743,864
871.5999999046326,5673,626.5999999046326,474,37.200000047683716,864
1514.7999999523163,7587,903.5,474,36.799999952316284,864
866.5,5673,624.5999999046326,474,36.59999990463257,864
864.3999998569489,5673,626.5999999046326,474,36.700000047683716,864
866.8000001907349,5673,621.7000000476837,474,36.59999990463257,864
962.5,6500,687,474,36.700000047683716,864
829.1000001430511,5673,602,474,38,864
835.5,5673,606.1999998092651,474,36.799999952316284,864
840.6000001430511,5673,609.7000000476837,474,36.69999980926514,864
2673.899999856949,10895,1382.7000000476837,474,35.60000014305115,864
848,5673,633.5,474,36.90000009536743,864
870.5,5673,631,474,35.89999985694885,864
967,6500,691.2000000476837,474,37.299999952316284,864
865.0999999046326,5673,610,474,33.700000047683716,864
842.7000000476837,5673,607.6000001430511,474,35.799999952316284,864
1594.2000000476837,8284,937.2999999523163,474,37.200000047683716,864
1710.4000000953674,9631,1021.7000000476837,474,36.10000014305115,864
845,5673,605.2000000476837,474,36.799999952316284,864
843.6000001430511,5673,607.9000000953674,474,34.700000047683716,864
841.5999999046326,5673,606.0999999046326,474,36,864
1787,9938,1084.7000000476837,474,38.09999990463257,864
953.5999999046326,6500,668.7999999523163,474,35.89999985694885,864
841.5999999046326,5673,606.5,474,35,864
934.4000000953674,6500,671.4000000953674,474,37,864
842.6000001430511,5673,608.7999999523163,474,35.09999990463257,864
843.6999998092651,5673,620.2000000476837,474,36.799999952316284,864
1467.2000000476837,7587,876.7000000476837,474,35.89999985694885,864
842.3000001907349,5673,630.7999999523163,474,37,864
869.1999998092651,5673,628.7000000476837,474,36.700000047683716,864
1771.7000000476837,9761,1059,474,36.5,864
980.4000000953674,6500,718.8999998569489,474,37.09999990463257,864
3016.2999999523163,12809,1577.1000001430511,474,37.200000047683716,864
1784.5999999046326,9761,1034.0999999046326,474,36.09999990463257,864
845,5673,602.5999999046326,474,38.299999952316284,864
880.7000000476837,5673,631.2999999523163,474,37,864
1004.5999999046326,7020,703.2000000476837,474,34.799999952316284,864
1475.2000000476837,7587,880.5,474,35.80000019073486,864
847.8999998569489,5673,609.6000001430511,474,35.700000047683716,864
864.5,5673,625.9000000953674,474,37.10000014305115,864
1542.4000000953674,7587,911,474,36.799999952316284,864
1506.7999999523163,7457,900.2000000476837,474,34.700000047683716,864
869.9000000953674,5673,632.7000000476837,474,37.10000014305115,864
835.2999999523163,5673,606.3999998569489,474,35.200000047683716,864
865.5,5673,627.9000000953674,474,37.200000047683716,864
869.5999999046326,5673,626.4000000953674,474,36.90000009536743,864
839.8000001907349,5673,609.8000001907349,474,39.30000019073486,864
841,5673,609.7999999523163,474,34.60000014305115,864
862,5673,627,474,37.10000014305115,864
840.0999999046326,5673,610.0999999046326,474,35.799999952316284,864
938.5,6500,670,474,35.69999980926514,864
860.0999999046326,5673,628.2999999523163,474,37.10000014305115,864
1506.8999998569489,7457,868.7999999523163,474,36,864
