participate,participate_size,confirm,confirm_size,reward,reward_size
7942.300000190735,39264,3880.800000190735,471,22.90000009536743,796
7946.900000095367,39264,3908.4000000953674,471,23.899999618530273,796
7948.60000038147,39264,3885.5,471,22.700000286102295,796
7953.099999904633,39264,3858.0999999046326,471,23.09999990463257,796
7928.800000190735,39264,3895.0999999046326,471,23.100000381469727,796
8048.5,39264,3909.0999999046326,471,22.799999713897705,796
7938.300000190735,39264,3931.2999997138977,471,23,796
8033.5,39264,3869.0999999046326,471,23,796
7936.900000095367,39264,3870.699999809265,471,23.09999990463257,796
7950.300000190735,39264,3881.699999809265,471,23.09999990463257,796
7960,39264,3905.4000000953674,471,22.59999990463257,796
7936.099999904633,39264,3900.9000000953674,471,22.5,796
7969.300000190735,39264,3875.2000002861023,471,22.90000009536743,796
7969.599999904633,39264,3885.300000190735,471,23,796
7944.5,39264,3873.5999999046326,471,22.90000009536743,796
8413.199999809265,39264,3916.5999999046326,471,22.59999990463257,796
7946.699999809265,39264,3918,471,23.09999990463257,796
7939.599999904633,39264,3875.9000000953674,471,23,796
7950.700000286102,39264,3871.5,471,22.59999990463257,796
7976.099999904633,39264,3874.800000190735,471,22.800000190734863,796
8022.900000095367,39264,3886.9000000953674,471,23.600000381469727,796
7934.599999904633,39264,3950.5,471,22.699999809265137,796
7971,39264,3914.2999997138977,471,22.699999809265137,796
7958.400000095367,39264,3852.699999809265,471,22.59999990463257,796
8000.60000038147,39264,3862.9000000953674,471,23.09999990463257,796
8036.599999904633,39264,3867,471,22.90000009536743,796
7995,39264,3917.0999999046326,471,22.799999713897705,796
7949.099999904633,39264,3905.5999999046326,471,22.700000286102295,796
7978.700000286102,39264,3847.800000190735,471,22.90000009536743,796
7961,39264,3859.5999999046326,471,22.799999713897705,796
8057.099999904633,39264,3857,471,23,796
7955.200000286102,39264,3880.5999999046326,471,22.90000009536743,796
7947.099999904633,39264,3888.9000000953674,471,22.899999618530273,796
7930,39264,3889.0999999046326,471,22.700000286102295,796
7991.400000095367,39264,3871.6000003814697,471,23,796
8018.099999904633,39264,3868.4000000953674,471,22.59999990463257,796
7986.300000190735,39264,3898.5,471,22.899999618530273,796
7942.800000190735,39264,3873.5999999046326,471,22.699999809265137,796
7915.400000095367,39264,3893.199999809265,471,22.699999809265137,796
7984.800000190735,39264,3859.0999999046326,471,22.600000381469727,796
8160.900000095367,39264,3872.2000002861023,471,23,796
8015.699999809265,39264,3861.7999997138977,471,23,796
7978.299999713898,39264,3907.699999809265,471,23.100000381469727,796
7937.200000286102,39264,3876.5999999046326,471,22.799999713897705,796
7915.800000190735,39264,3853.5999999046326,471,22.90000009536743,796
7973.800000190735,39264,3865.7000002861023,471,22.90000009536743,796
7944.699999809265,39264,3860.5,471,22.59999990463257,796
8102.599999904633,39264,3880.1000003814697,471,23.59999990463257,796
7937,39264,3902.300000190735,471,22.800000190734863,796
8019.599999904633,39264,3969.5,471,22.90000009536743,796
7976.300000190735,39264,3877.4000000953674,471,22.899999618530273,796
7957.300000190735,39264,3874.5999999046326,471,22.90000009536743,796
7997.10000038147,39264,3935.5999999046326,471,22.699999809265137,796
7966.700000286102,39264,3917.5999999046326,471,22.799999713897705,796
7980.800000190735,39264,3866.800000190735,471,22.90000009536743,796
8028.89999961853,39264,3868.199999809265,471,22.90000009536743,796
7983,39264,3867.5999999046326,471,23.09999990463257,796
7940.900000095367,39264,3862.9000000953674,471,22.800000190734863,796
7946.300000190735,39264,3881.2000002861023,471,22.90000009536743,796
7927.199999809265,39264,3911.199999809265,471,23.200000286102295,796
7960.099999904633,39264,3879.4000000953674,471,23,796
8007.900000095367,39264,3862.5,471,23,796
7997,39264,3879,471,22.799999713897705,796
8015.799999713898,39264,3911.5999999046326,471,22.800000190734863,796
7935.099999904633,39264,3887.2000002861023,471,22.699999809265137,796
8100.400000095367,39264,3871.300000190735,471,23.699999809265137,796
7971,39264,3866.5,471,22.800000190734863,796
7992.599999904633,39264,3860.0999999046326,471,22.799999713897705,796
7964.699999809265,39264,3893.699999809265,471,22.699999809265137,796
7943.800000190735,39264,3891.199999809265,471,22.5,796
7988.099999904633,39264,3952.800000190735,471,22.59999990463257,796
8016.700000286102,39264,3886.4000000953674,471,23.299999713897705,796
7988.900000095367,39264,3863,471,22.799999713897705,796
7937.599999904633,39264,3873.7999997138977,471,23.300000190734863,796
7927.5,39264,3907,471,22.800000190734863,796
8007.5,39264,3875.9000000953674,471,23,796
7946,39264,3935,471,22.800000190734863,796
8069.199999809265,39264,3856.5999999046326,471,23,796
7948.199999809265,39264,3880.5999999046326,471,23.100000381469727,796
7970.900000095367,39264,3878.4000000953674,471,22.90000009536743,796
7934,39264,3957.9000000953674,471,22.700000286102295,796
7983.5,39264,3878.300000190735,471,22.800000190734863,796
8001.099999904633,39264,3873.5,471,22.899999618530273,796
7955.800000190735,39264,3861.5,471,23.199999809265137,796
7967.099999904633,39264,3890.800000190735,471,22.800000190734863,796
7937.199999809265,39264,3907.5,471,23.199999809265137,796
7977.700000286102,39264,3868.0999999046326,471,23.40000009536743,796
8043.300000190735,39264,3894.5999999046326,471,22.90000009536743,796
7971.300000190735,39264,3859.699999809265,471,22.800000190734863,796
7968.400000095367,39264,3886.7000002861023,471,22.699999809265137,796
7962.10000038147,39264,4003.4000000953674,471,22.90000009536743,796
7975.699999809265,39264,3860.5999999046326,471,22.90000009536743,796
7992.5,39264,3860.3999996185303,471,22.90000009536743,796
8006.299999713898,39264,3891.9000000953674,471,23.100000381469727,796
7992.89999961853,39264,3875.2999997138977,471,22.59999990463257,796
7966.800000190735,39264,4013.9000000953674,471,22.699999809265137,796
7951.5,39264,3887.0999999046326,471,22.800000190734863,796
8034.5,39264,3966.4000000953674,471,22.5,796
7963.200000286102,39264,3866.5,471,22.899999618530273,796
7969.5,39264,3885.5999999046326,471,22.700000286102295,796
